"time","Acceleration x","Acceleration y","Acceleration z","abs Acceleration"
4.550937996E1,7.005432129E-2,2.369273071E0,1.540192154E1,1.558324580E1
4.570976796E1,-3.722758484E-1,1.393901367E0,6.268065491E0,6.431966676E0
4.591015596E1,-3.610491943E-1,3.286715240E0,1.178828613E1,1.224322439E1
4.611054496E1,-5.046006775E-1,1.290316772E-1,1.074061478E1,1.075323564E1
4.631093296E1,-5.159770203E-1,2.639161835E0,4.410428467E0,5.165586776E0
4.651132096E1,-1.166524200E0,2.279459839E0,1.347048798E1,1.371170165E1
4.671170912E1,-1.224154358E0,1.544637909E0,8.924591217E0,9.139627375E0
4.691209713E1,-1.339714050E-1,3.813170471E0,6.225104828E0,7.301379835E0
4.711248513E1,1.346450043E0,1.673819275E0,1.515224075E1,1.530375766E1
4.731287413E1,-5.170248413E-1,1.489851837E0,5.804778900E0,6.015183394E0
4.751326213E1,-6.394702148E-1,2.120191040E0,1.320688614E1,1.339126483E1
4.771365000E1,-2.706821136E0,-1.049168243E0,1.143666733E1,1.179936415E1
4.791403800E1,4.662803650E-1,2.402054901E0,5.960604858E0,6.443298488E0
4.811442600E1,-1.038091278E0,9.877958679E-1,1.510583725E1,1.517365128E1
4.831481400E1,5.307962036E-1,1.733994141E0,5.943989410E0,6.214458174E0
4.851520200E1,-7.068301392E-1,2.732118530E0,6.966063995E0,7.515991491E0
4.871558958E1,-1.294208679E0,3.101699982E0,1.241697876E1,1.286378173E1
4.891597758E1,-3.592529297E-1,1.074465637E0,7.373217316E0,7.459750174E0
4.911636558E1,-6.610253906E-1,3.730841675E0,9.694440308E0,1.040856892E1
4.931675358E1,-3.504212952E-1,-1.165775757E0,1.557181824E1,1.561932622E1
4.951714158E1,-4.372407532E-1,1.793270874E0,4.260140991E0,4.642822543E0
4.971752875E1,-3.323089600E-1,2.319726105E0,1.475212280E1,1.493709094E1
4.991791675E1,-2.092648315E0,-1.736389160E-2,7.967182159E0,8.237443174E0
5.011830375E1,-7.423063660E-1,2.312690735E0,6.758595428E0,7.181794298E0
5.031869175E1,-6.598278809E-1,2.533930664E0,1.189291855E1,1.217775386E1
5.051907875E1,8.319699097E-1,1.893262939E0,7.048392792E0,7.345506071E0
5.071946737E1,-3.802093506E-1,2.632425842E0,9.232351227E0,9.607837121E0
5.091985438E1,2.652484131E-1,1.162033539E0,1.484792358E1,1.489568775E1
5.112024138E1,5.331912231E-1,1.943857727E0,5.604944458E0,5.956364505E0
5.132062838E1,-9.066645813E-1,2.465223541E0,1.410397064E1,1.434647537E1
5.152101538E1,4.734654236E-1,5.044509888E-2,7.035818939E0,7.051911965E0
5.172140221E1,-1.135688324E0,2.247426453E0,6.000871124E0,6.507777492E0
5.192178921E1,-1.387165375E0,1.778152313E0,1.289658142E1,1.309228268E1
5.212217621E1,-5.275030518E-1,1.513053589E0,8.573122101E0,8.721583181E0
5.232256321E1,-4.822970581E-1,3.172802124E0,7.534731445E0,8.189716828E0
5.252295021E1,2.133064270E-1,2.686463470E0,1.327319824E1,1.354401629E1
5.272333671E1,1.163081360E-1,1.493294678E0,6.876999207E0,7.038222408E0
5.292372271E1,-6.635700989E-1,2.401456146E0,1.132754425E1,1.159830055E1
5.312410971E1,-2.509082336E0,-3.706292725E-1,1.303803726E1,1.328244239E1
5.332449571E1,1.938468933E-1,2.111509094E0,5.996530151E0,6.360379008E0
5.352488271E1,-8.184979248E-1,1.891167297E0,1.598286346E1,1.611515985E1
5.372526938E1,-5.635780334E-1,6.572831726E-1,6.145320740E0,6.206013887E0
5.392565638E1,-9.205856323E-1,2.739303589E0,6.405330048E0,7.027055932E0
5.412604238E1,-4.224215698E-1,3.597918091E0,1.160821060E1,1.216034572E1
5.432642937E1,-6.279441833E-1,1.151705017E0,7.261250153E0,7.378786629E0
5.452681538E1,-1.396595764E-1,3.855083313E0,8.291557617E0,9.145004093E0
